Archivo,seoTitle,seoDescription,kw1,kw2,kw3
content/posts/2022-03-23-comunicado-sobre-el-registro-de-datos-de-ciudadanos-por-parte-de-alojamientos-turisticos.mdx,AEPD 2026: Comunicado sobre el registro | Derecho Artificial,"Comunicado sobre el registro de datos de ciudadanos por parte de alojamientos turísticos AEPD Mié, 2026.",AEPD,Es,Comunicado
content/posts/2022-04-21-la-aepd-es-la-autoridad-independiente-que-mas-crece-en-la-valoracion-de-cumplimiento-de-la-ley-de-transparencia.mdx,AEPD 2026: La AEPD es la autoridad | Derecho Artificial,La AEPD es la autoridad independiente que más crece en la valoración de cumplimiento de la Ley de 2026.,AEPD,Es,Autoridad
content/posts/2022-04-28-la-agencia-imparte-el-seminario-estrategias-para-la-proteccion-de-datos-ante-los-desafios-del-entorno-digital-en-los-cursos-de-verano-de-la-universidad-menendez-pelayo.mdx,AEPD 2026: La Agencia imparte el | Derecho Artificial,La Agencia imparte el seminario ‘Estrategias para la protección de datos ante los desafíos del entorno.,AEPD,Es,Agencia
content/posts/2022-05-04-nueva-seccion-sobre-salud-y-proteccion-de-datos.mdx,AEPD 2026: Nueva sección sobre salud y | Derecho Artificial,"Nueva sección sobre salud y protección de datos AEPD Mié, 04/05/2022 El objetivo de la Agencia es dar 2026.",AEPD,Es,Nueva
content/posts/2022-05-18-la-aepd-sanciona-a-google-llc-por-ceder-datos-a-terceros-sin-legitimacion-y-obstaculizar-el-derecho-de-supresion.mdx,AEPD 2026: La AEPD sanciona a Google | Derecho Artificial,La AEPD sanciona a Google LLC por ceder datos a terceros sin legitimación y obstaculizar el derecho 2026.,AEPD,Es,Sanciona
content/posts/2022-06-21-la-aepd-alcanza-el-89-de-cumplimiento-en-los-compromisos-adquiridos-en-su-plan-de-responsabilidad-social-2019-2024.mdx,AEPD 2026: La AEPD alcanza el 89% de | Derecho Artificial,La AEPD alcanza el 89% de cumplimiento en los compromisos adquiridos en su Plan de Responsabilidad 2026.,AEPD,Es,Alcanza
content/posts/2022-06-22-la-aepd-publica-una-guia-dirigida-a-los-profesionales-del-sector-sanitario.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,"La AEPD publica una guía dirigida a los profesionales del sector sanitario AEPD Mié, 22/06/2022 El 2026.",AEPD,Es,Guia
content/posts/2022-06-27-la-aepd-convoca-los-premios-proteccion-de-datos-2022-para-reconocer-las-mejores-practicas-en-la-promocion-de-este-derecho.mdx,AEPD 2026: La AEPD convoca los ‘Premios | Derecho Artificial,La AEPD convoca los ‘Premios Protección de Datos 2022’ para reconocer las mejores prácticas en la 2026.,AEPD,Es,Convoca
content/posts/2022-06-28-la-aepd-y-unicef-espana-firman-un-protocolo-para-desarrollar-acciones-que-fomenten-la-proteccion-de-la-infancia.mdx,AEPD 2026: La AEPD y UNICEF España | Derecho Artificial,La AEPD y UNICEF España firman un protocolo para desarrollar acciones que fomenten la protección de la 2026.,AEPD,Es,UNICEF
content/posts/2022-09-06-la-actuacion-del-coordinador-de-bienestar-de-los-centros-educativos-clave-para-frenar-la-publicacion-de-contenidos-sensibles-en-internet.mdx,AEPD 2026: La actuación del coordinador | Derecho Artificial,"La actuación del coordinador de bienestar de los centros educativos, clave para frenar la.",AEPD,Es,Actuación
content/posts/2022-09-14-la-aepd-lanza-la-version-online-de-evalua-riesgo-rgpd-que-ayuda-a-valorar-el-nivel-de-riesgo-de-los-tratamientos.mdx,RGPD 2026: La AEPD lanza la versión | Derecho Artificial,"La AEPD lanza la versión online de Evalúa Riesgo RGPD, que ayuda a valorar el nivel de riesgo de los 2026.",RGPD,AEPD,Es
content/posts/2022-09-20-la-aepd-lanza-su-perfil-oficial-en-la-red-social-instagram.mdx,AEPD 2026: La AEPD lanza su perfil | Derecho Artificial,"La AEPD lanza su perfil oficial en la red social Instagram AEPD Mar, 20/09/2022 La Agencia potencia su 2026.",AEPD,Es,Lanza
content/posts/2022-09-20-la-agencia-y-el-supervisor-europeo-lanzan-un-documento-que-identifica-los-10-errores-mas-comunes-sobre-machine-learning-y-proteccion-de-datos.mdx,AEPD 2026: La Agencia y el Supervisor | Derecho Artificial,La Agencia y el Supervisor Europeo lanzan un documento que identifica los 10 errores más comunes sobre.,AEPD,Es,Agencia
content/posts/2022-09-26-acceso-a-la-conferencia-gratuita-el-vehiculo-conectado-luces-y-sombras-en-el-ciclo-mujer-y-ciencia-5-de-octubre.mdx,AEPD 2026: Acceso a la conferencia | Derecho Artificial,Acceso a la conferencia gratuita ‘El vehículo conectado: luces y sombras’ en el ciclo ‘Mujer y ciencia’.,AEPD,Es,Acceso
content/posts/2022-10-04-la-aepd-y-mujeres-en-el-sector-publico-firman-un-protocolo-para-potenciar-la-presencia-de-la-mujer-en-el-entorno-tecnologico.mdx,AEPD 2026: La AEPD y Mujeres en el | Derecho Artificial,La AEPD y Mujeres en el Sector Público firman un protocolo para potenciar la presencia de la mujer en 2026.,AEPD,Es,Mujeres
content/posts/2022-10-10-conferencia-el-vehiculo-conectado-luces-y-sombras-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Conferencia ‘El vehículo | Derecho Artificial,"Conferencia ‘El vehículo conectado: luces y sombras’ en el ciclo ‘Mujer y ciencia’ AEPD Lun, 2026.",AEPD,Es,Conferencia
content/posts/2022-10-10-la-aepd-incibe-e-intef-lanzan-un-nuevo-curso-de-formacion-gratuito-dirigido-a-los-docentes.mdx,"AEPD 2026: La AEPD, INCIBE e INTEF | Derecho Artificial","La AEPD, INCIBE e INTEF lanzan un nuevo curso de formación gratuito dirigido a los docentes AEPD Lun, 2026.",AEPD,Es,INCIBE
content/posts/2022-10-25-la-aepd-lanza-una-herramienta-para-ayudar-a-los-responsables-a-decidir-si-deben-notificar-una-brecha-de-datos-a-la-autoridad-de-control.mdx,AEPD 2026: La AEPD lanza una análisis y | Derecho Artificial,La AEPD lanza una herramienta para ayudar a los responsables a decidir si deben notificar una brecha de 2026.,AEPD,Es,Lanza
content/posts/2022-11-02-conectate-a-la-conferencia-gratuita-la-supervivencia-del-menor-en-un-mundo-datificado-en-el-ciclo-mujer-y-ciencia-10-de-noviembre.mdx,AEPD 2026: Conéctate a la conferencia | Derecho Artificial,Conéctate a la conferencia gratuita ‘La supervivencia del menor en un mundo datificado’ en el ciclo.,AEPD,Es,Conéctate
content/posts/2022-11-02-guia-y-herramienta-basica-de-anonimizacion.mdx,AEPD 2026: Guía y Herramienta básica de | Derecho Artificial,"Guía y Herramienta básica de anonimización AEPD Mié, 02/11/2022 La Agencia ha traducido la Guía básica de 2026.",AEPD,Es,Guia
content/posts/2022-11-10-la-aepd-y-unicef-espana-ofrecen-a-las-familias-las-claves-que-deben-tener-en-cuenta-al-regalar-un-movil-a-sus-hijos-e-hijas.mdx,AEPD 2026: La AEPD y UNICEF España | Derecho Artificial,La AEPD y UNICEF España ofrecen a las familias las claves que deben tener en cuenta al regalar un móvil a 2026.,AEPD,Es,Guia
content/posts/2022-11-11-conferencia-la-supervivencia-del-menor-en-un-mundo-datificado-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Conferencia ‘La análisis y | Derecho Artificial,Conferencia ‘La supervivencia del menor en un mundo datificado’ en el ciclo ‘Mujer y ciencia’ AEPD 2026.,AEPD,Es,Conferencia
content/posts/2023-01-10-mas-de-100-000-organizaciones-ya-cuentan-con-un-delegado-de-proteccion-de-datos.mdx,AEPD 2026: Más de 100.000 análisis y | Derecho Artificial,"Más de 100 2026.000 organizaciones ya cuentan con un delegado de protección de datos AEPD Mar,.",AEPD,Es,Organizaciones
content/posts/2023-01-17-la-agencia-promueve-un-sistema-de-mediacion-para-agilizar-la-resolucion-de-reclamaciones-en-materia-de-publicidad.mdx,AEPD 2026: La Agencia promueve un | Derecho Artificial,La Agencia promueve un sistema de mediación para agilizar la resolución de reclamaciones en materia de.,AEPD,Es,Agencia
content/posts/2023-01-23-la-aepd-galardonada-con-el-premio-justicia-sostenible-de-women-in-a-legal-world.mdx,"AEPD 2026: La AEPD, galardonada con el | Derecho Artificial","La AEPD, galardonada con el Premio Justicia Sostenible de Women in a Legal World AEPD Lun, 2026.",AEPD,Es,Galardonada
content/posts/2023-01-24-resultados-de-la-primera-accion-europea-que-ha-analizado-el-uso-de-la-nube-en-el-sector-publico.mdx,AEPD 2026: Resultados de la primera | Derecho Artificial,Resultados de la primera acción europea que ha analizado el uso de la nube en el sector público.,AEPD,Es,Resultados
content/posts/2023-01-26-la-aepd-entrega-los-premios-proteccion-de-datos-2022-a-las-mejores-practicas-y-las-iniciativas-mas-destacadas.mdx,AEPD 2026: La AEPD entrega los ‘Premios | Derecho Artificial,La AEPD entrega los ‘Premios Protección de Datos 2022’ a las mejores prácticas y las iniciativas más 2026.,AEPD,Es,Entrega
content/posts/2023-01-27-espana-comparte-su-experiencia-en-proteccion-de-datos-con-america-latina-y-ucrania.mdx,AEPD 2026: España comparte su | Derecho Artificial,"España comparte su experiencia en protección de datos con América Latina y Ucrania AEPD Vie, 27/01/2023 2026.",AEPD,Es,España
content/posts/2023-02-14-conectate-a-la-conferencia-gratuita-dependencia-online-desinformacion-manipulacion-acoso-y-vigilancia-en-el-ciclo-mujer-y-ciencia-22-de-febrero.mdx,AEPD 2026: Conéctate a la conferencia | Derecho Artificial,"Conéctate a la conferencia gratuita ‘Dependencia online, desinformación, manipulación, acoso y.",AEPD,Es,Conéctate
content/posts/2023-02-22-la-aepd-y-el-cop-firman-un-protocolo-para-fomentar-medidas-que-promuevan-la-salud-mental-en-internet.mdx,AEPD 2026: La AEPD y el COP firman un | Derecho Artificial,La AEPD y el COP firman un protocolo para fomentar medidas que promuevan la salud mental en Internet 2026.,AEPD,Es,Firman
content/posts/2023-02-28-conferencia-dependencia-online-desinformacion-manipulacion-acoso-y-vigilancia-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Conferencia ‘Dependencia | Derecho Artificial,"Conferencia ‘Dependencia online, desinformación, manipulación, acoso y vigilancia’ en el ciclo.",AEPD,Es,Conferencia
content/posts/2023-02-28-el-cepd-publica-el-dictamen-que-analiza-el-proyecto-de-decision-de-la-comision-europea-dentro-del-nuevo-marco-de-privacidad-ue-eeuu.mdx,AEPD 2026: El CEPD publica el Dictamen | Derecho Artificial,El CEPD publica el Dictamen que analiza el proyecto de Decisión de la Comisión Europea dentro del nuevo.,AEPD,Es,CEPD
content/posts/2023-03-07-la-violencia-digital-contra-mujeres-y-ninas-aglutina-el-70-de-los-casos-que-se-denuncian-en-el-canal-prioritario.mdx,AEPD 2026: La violencia digital contra | Derecho Artificial,La violencia digital contra mujeres y niñas aglutina el 70% de los casos que se denuncian en el.,AEPD,Es,Violencia
content/posts/2023-03-14-conectate-a-la-conferencia-gratuita-viaje-al-mundo-de-la-ingenieria-de-privacidad-en-el-ciclo-mujer-y-ciencia-22-de-marzo.mdx,AEPD 2026: Conéctate a la conferencia | Derecho Artificial,Conéctate a la conferencia gratuita ‘Viaje al mundo de la Ingeniería de Privacidad’ en el ciclo.,AEPD,Es,Conéctate
content/posts/2023-03-15-la-aepd-participa-en-una-accion-europea-coordinada-para-analizar-la-designacion-y-situacion-de-los-delegados-de-proteccion-de-datos.mdx,AEPD 2026: La AEPD participa en una | Derecho Artificial,La AEPD participa en una acción europea coordinada para analizar la designación y situación de los 2026.,AEPD,Es,Participa
content/posts/2023-03-28-la-aepd-publica-unas-orientaciones-para-administraciones-publicas-ante-el-riesgo-de-brechas-de-datos-personales.mdx,AEPD 2026: La AEPD publica unas | Derecho Artificial,La AEPD publica unas orientaciones para Administraciones Públicas ante el riesgo de brechas de datos 2026.,AEPD,Es,Publica
content/posts/2023-04-13-la-aepd-inicia-de-oficio-actuaciones-de-investigacion-a-openai-propietaria-de-chatgpt.mdx,AEPD 2026: La AEPD inicia de oficio | Derecho Artificial,"La AEPD inicia de oficio actuaciones de investigación a OpenAI, propietaria de ChatGPT AEPD Jue, 2026.",AEPD,Es,Inicia
content/posts/2023-04-18-la-aepd-publica-una-guia-para-ayudar-a-las-aapp-a-realizar-evaluaciones-de-impacto-desde-el-diseno-en-las-iniciativas-legislativas.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,La AEPD publica una guía para ayudar a las AAPP a realizar evaluaciones de impacto desde el diseño en las 2026.,AEPD,Es,Guia
content/posts/2023-04-20-la-aepd-publica-por-primera-vez-el-listado-de-administraciones-publicas-incumplidoras-con-sus-requerimientos.mdx,AEPD 2026: La AEPD publica por primera | Derecho Artificial,La AEPD publica por primera vez el listado de Administraciones Públicas incumplidoras con sus 2026.,AEPD,Es,Publica
content/posts/2023-04-21-la-agencia-imparte-el-seminario-retos-para-la-proteccion-de-datos-en-el-momento-actual-en-los-cursos-de-verano-de-la-universidad-menendez-pelayo.mdx,AEPD 2026: La Agencia imparte el | Derecho Artificial,La Agencia imparte el seminario ‘Retos para la protección de datos en el momento actual’ en los cursos.,AEPD,Es,Agencia
content/posts/2023-04-24-la-pmp-y-la-aepd-colaboraran-para-reforzar-la-privacidad-de-las-personas-mayores-como-colectivo-especialmente-vulnerable.mdx,AEPD 2026: La PMP y la AEPD colaborarán | Derecho Artificial,La PMP y la AEPD colaborarán para reforzar la privacidad de las personas mayores como colectivo 2026.,AEPD,Es,Colaborarán
content/posts/2023-04-25-la-aepd-recibio-en-2022-el-mayor-numero-de-reclamaciones-de-su-historia.mdx,AEPD 2026: La AEPD recibió en el mayor | Derecho Artificial,"La AEPD recibió en 2022 el mayor número de reclamaciones de su historia AEPD Mar, 25/04/2023 La 2026.",AEPD,Es,Recibió
content/posts/2023-04-26-la-aepd-inicia-el-tramite-de-audiencia-de-una-circular-sobre-comunicaciones-comerciales-no-solicitadas.mdx,AEPD 2026: La AEPD inicia el trámite de | Derecho Artificial,La AEPD inicia el trámite de audiencia de una Circular sobre comunicaciones comerciales no solicitadas 2026.,AEPD,Es,Inicia
content/posts/2023-05-04-la-aepd-publica-una-guia-para-ayudar-a-empresas-y-aapp-a-cumplir-con-la-normativa-en-la-creacion-de-espacios-de-datos.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,La AEPD publica una guía para ayudar a empresas y AAPP a cumplir con la normativa en la creación de 2026.,AEPD,Es,Guia
content/posts/2023-05-09-la-aepd-isms-forum-y-apep-publican-unas-orientaciones-para-validar-el-cifrado-como-medida-de-seguridad-de-los-datos-personales.mdx,"AEPD 2026: La AEPD, ISMS Forum y APEP | Derecho Artificial","La AEPD, ISMS Forum y APEP publican unas orientaciones para validar el cifrado como medida de seguridad 2026.",AEPD,Es,ISMS
content/posts/2023-05-09-modificacion-de-la-ley-organica-de-proteccion-de-datos-personales-y-garantia-de-los-derechos-digitales.mdx,AEPD 2026: Modificación de la Ley | Derecho Artificial,Modificación de la Ley Orgánica de Protección de Datos Personales y garantía de los derechos.,AEPD,Es,Modificación
content/posts/2023-05-10-el-coordinador-de-relaciones-institucionales-de-la-aepd-jesus-rubi-premio-de-internet-2023-a-la-trayectoria-personal.mdx,AEPD 2026: El coordinador de relaciones | Derecho Artificial,"El coordinador de relaciones institucionales de la AEPD, Jesús Rubí, premio de Internet 2023 a la 2026.",AEPD,Es,Coordinador
content/posts/2023-05-11-las-autoridades-de-la-red-iberoamericana-de-proteccion-de-datos-personales-inician-una-accion-coordinada-en-relacion-con-el-servicio-chatgpt.mdx,AEPD 2026: Las autoridades de la Red | Derecho Artificial,Las autoridades de la Red Iberoamericana de Protección de Datos Personales inician una acción.,AEPD,Es,Autoridades
content/posts/2023-05-22-conectate-a-la-conferencia-gratuita-el-futuro-de-la-criptografia-en-el-ciclo-mujer-y-ciencia-31-de-mayo.mdx,AEPD 2026: Conéctate a la conferencia | Derecho Artificial,Conéctate a la conferencia gratuita ‘El futuro de la criptografía’ en el ciclo ‘Mujer y ciencia’ –.,AEPD,Es,Conéctate
content/posts/2023-05-23-la-aepd-convoca-los-premios-proteccion-de-datos-2023-para-reconocer-las-mejores-practicas-en-la-difusion-de-este-derecho.mdx,AEPD 2026: La AEPD convoca los ‘Premios | Derecho Artificial,La AEPD convoca los ‘Premios Protección de Datos 2023’ para reconocer las mejores prácticas en la 2026.,AEPD,Es,Convoca
content/posts/2023-05-24-la-aepd-colabora-en-la-campana-a-un-click-de-ayudarles-para-concienciar-a-las-familias-de-los-riesgos-que-los-y-las-menores-afrontan-en-internet.mdx,AEPD 2026: La AEPD colabora en la | Derecho Artificial,La AEPD colabora en la campaña 'A un click de ayudarles' para concienciar a las familias de los riesgos 2026.,AEPD,Es,Guia
content/posts/2023-05-30-la-aepd-completa-la-totalidad-de-los-compromisos-adquiridos-en-su-marco-de-responsabilidad-social.mdx,AEPD 2026: La AEPD completa la | Derecho Artificial,La AEPD completa la totalidad de los compromisos adquiridos en su marco de responsabilidad social 2026.,AEPD,Es,Completa
content/posts/2023-06-02-conferencia-el-futuro-de-la-criptografia-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Conferencia ‘El futuro de la | Derecho Artificial,"Conferencia ‘El futuro de la criptografía’ en el ciclo ‘Mujer y ciencia’ AEPD Vie, 02/06/2023 En 2026.",AEPD,Es,Conferencia
content/posts/2023-06-14-la-aepd-lanza-una-nueva-version-de-gestiona-para-ayudar-a-gestionar-tratamientos-y-realizar-analisis-de-riesgos-y-evaluaciones-de-impacto.mdx,AEPD 2026: La AEPD lanza una nueva | Derecho Artificial,La AEPD lanza una nueva versión de Gestiona para ayudar a gestionar tratamientos y realizar análisis de 2026.,AEPD,Es,Lanza
content/posts/2023-06-16-la-agencia-espanola-de-proteccion-de-datos-forma-a-profesionales-de-la-oficina-ucraniana-del-defensor-del-pueblo-en-un-proyecto-facilitado-por-la-fiiapp.mdx,AEPD 2026: La Agencia Española de | Derecho Artificial,La Agencia Española de Protección de Datos forma a profesionales de la Oficina Ucraniana del Defensor.,AEPD,Es,Agencia
content/posts/2023-06-22-la-aepd-apoya-la-propuesta-de-pacto-de-estado-protegiendo-a-la-infancia-y-adolescencia-en-el-entorno-digital.mdx,AEPD 2026: La AEPD apoya la propuesta | Derecho Artificial,La AEPD apoya la propuesta de Pacto de Estado 'Protegiendo a la infancia y adolescencia en el entorno 2026.,AEPD,Es,Apoya
content/posts/2023-06-27-la-aepd-galardonada-con-el-premio-seguridad-y-proteccion-del-dato-de-la-revista-sociedad-de-la-informacion-digital.mdx,"AEPD 2026: La AEPD, galardonada con el | Derecho Artificial","La AEPD, galardonada con el ‘Premio Seguridad y Protección del dato’ de la Revista Sociedad de la 2026.",AEPD,Es,Galardonada
content/posts/2023-06-28-la-aepd-publica-la-circular-sobre-el-derecho-de-los-usuarios-a-no-recibir-llamadas-comerciales-no-solicitadas.mdx,AEPD 2026: La AEPD publica la Circular | Derecho Artificial,La AEPD publica la Circular sobre el derecho de los usuarios a no recibir llamadas comerciales no 2026.,AEPD,Es,Publica
content/posts/2023-06-28-la-aepd-y-la-pmp-apuestan-por-una-digitalizacion-de-la-sociedad-que-garantice-la-proteccion-de-los-derechos-fundamentales-de-las-personas-mayores.mdx,AEPD 2026: La AEPD y la PMP apuestan | Derecho Artificial,La AEPD y la PMP apuestan por una digitalización de la sociedad que garantice la protección de los 2026.,AEPD,Es,Apuestan
content/posts/2023-07-06-mar-espana-directora-de-la-aepd-alerta-de-las-consecuencias-de-entregar-moviles-a-menores-sin-ningun-tipo-de-pauta.mdx,"AEPD 2026: Mar España, directora de la | Derecho Artificial","Mar España, directora de la AEPD, alerta de las consecuencias de entregar móviles a menores sin ningún 2026.",AEPD,Es,España
content/posts/2023-07-11-el-curso-de-la-aepd-en-la-uimp-se-cierra-un-ano-mas-con-exito-de-asistencia.mdx,AEPD 2026: El curso de la AEPD en la | Derecho Artificial,"El curso de la AEPD en la UIMP se cierra un año más con éxito de asistencia AEPD Mar, 11/07/2023 Durante 2026.",AEPD,Es,Curso
content/posts/2023-07-11-la-aepd-actualiza-su-guia-sobre-el-uso-de-cookies-para-adaptarla-a-las-nuevas-directrices-del-comite-europeo-de-proteccion-de-datos.mdx,AEPD 2026: La AEPD actualiza su Guía | Derecho Artificial,La AEPD actualiza su Guía sobre el uso de cookies para adaptarla a las nuevas directrices del Comité 2026.,AEPD,Es,Guia
content/posts/2023-07-27-el-comite-europeo-de-proteccion-de-datos-adopta-unas-directrices-de-calculo-de-sanciones.mdx,AEPD 2026: El Comité Europeo de | Derecho Artificial,"El Comité Europeo de Protección de Datos adopta unas directrices de cálculo de sanciones AEPD Jue, 2026.",AEPD,Es,Comité
content/posts/2023-09-15-la-aepd-apoya-el-plan-digital-familiar-de-la-asociacion-espanola-de-pediatria.mdx,AEPD 2026: La AEPD apoya el Plan | Derecho Artificial,"La AEPD apoya el Plan Digital Familiar de la Asociación Española de Pediatría AEPD Vie, 15/09/2023 Esta 2026.",AEPD,Es,Apoya
content/posts/2023-10-03-espacios-de-datos-en-la-ue-sinergias-entre-espacios-de-datos-y-privacidad-retos-de-la-ue-y-experiencias-de-espana.mdx,AEPD 2026: Espacios de Datos en la UE: | Derecho Artificial,"Espacios de Datos en la UE: Sinergias entre espacios de datos y privacidad, retos de la UE y.",AEPD,Es,Espacios
content/posts/2023-10-05-la-agencia-lanza-la-herramienta-validacripto-para-evaluar-los-sistemas-de-cifrado.mdx,AEPD 2026: La Agencia lanza la | Derecho Artificial,"La Agencia lanza la herramienta ValidaCripto para evaluar los sistemas de cifrado AEPD Jue, 05/10/2023 2026.",AEPD,Es,Guia
content/posts/2023-10-06-la-aepd-premiada-por-pantallasamigas-por-sus-acciones-realizadas-para-la-proteccion-de-la-infancia-en-el-entorno-digital.mdx,"AEPD 2026: La AEPD, premiada por | Derecho Artificial","La AEPD, premiada por PantallasAmigas por sus acciones realizadas para la protección de la infancia 2026.",AEPD,Es,Premiada
content/posts/2023-10-10-la-aepd-renueva-asesora-brecha-y-comunica-brecha-herramientas-que-ayudan-a-actuar-ante-quiebras-de-seguridad-que-afecten-a-datos-personales.mdx,AEPD 2026: La AEPD renueva Asesora | Derecho Artificial,"La AEPD renueva Asesora Brecha y Comunica Brecha, herramientas que ayudan a actuar ante quiebras de 2026.",AEPD,Es,Renueva
content/posts/2023-10-17-conoces-nuestro-boletin-informativo-te-contamos-como-suscribirte-para-que-no-te-pierdas-nada.mdx,AEPD 2026: ¿Conoces nuestro boletín | Derecho Artificial,¿Conoces nuestro boletín informativo? Te contamos cómo suscribirte para que no te pierdas nada AEPD 2026.,AEPD,Es,¿conoces
content/posts/2023-10-20-el-canal-prioritario-premiado-en-la-asamblea-global-de-privacidad-que-reune-a-140-autoridades-de-proteccion-de-datos-y-privacidad-de-todo-el-mundo.mdx,"AEPD 2026: El Canal prioritario, | Derecho Artificial","El Canal prioritario, premiado en la Asamblea Global de Privacidad que reúne a 140 Autoridades de.",AEPD,Es,Canal
content/posts/2023-10-20-modificacion-del-codigo-de-conducta-de-autocontrol-tratamiento-de-datos-en-la-actividad-publicitaria.mdx,AEPD 2026: Modificación del Código de | Derecho Artificial,Modificación del Código de conducta de AUTOCONTROL ‘Tratamiento de datos en la actividad.,AEPD,Es,Modificación
content/posts/2023-10-23-la-agencia-y-la-asociacion-espanola-de-pediatria-lanzan-cambia-el-plan-una-campana-para-reducir-los-riesgos-del-mal-uso-de-las-pantallas-sobre-la-salud-en-la-infancia-y-adolescencia.mdx,AEPD 2026: La Agencia y la Asociación | Derecho Artificial,"La Agencia y la Asociación Española de Pediatría lanzan ‘Cambia el Plan’, una campaña para reducir los.",AEPD,Es,Agencia
content/posts/2023-10-27-la-directora-de-la-agencia-mar-espana-premiada-en-la-categoria-innovacion-en-los-vi-premios-confilegal.mdx,"AEPD 2026: La directora de la Agencia, | Derecho Artificial","La directora de la Agencia, Mar España, premiada en la categoría ‘Innovación’ en los VI Premios.",AEPD,Es,Directora
content/posts/2023-10-30-te-ayudamos-a-obtener-respuesta-a-tus-dudas-sobre-proteccion-de-datos.mdx,AEPD 2026: Te ayudamos a obtener | Derecho Artificial,"Te ayudamos a obtener respuesta a tus dudas sobre protección de datos AEPD Lun, 30/10/2023 La Agencia 2026.",AEPD,Es,Ayudamos
content/posts/2023-11-03-la-aepd-premiada-por-la-asociacion-de-centros-promotores-de-excelencia-por-sus-acciones-realizadas-para-la-proteccion-de-la-infancia-y-adolescencia-en-el-entorno-digital.mdx,"AEPD 2026: La AEPD, premiada por la | Derecho Artificial","La AEPD, premiada por la Asociación de Centros Promotores de Excelencia por sus acciones realizadas 2026.",AEPD,Es,Premiada
content/posts/2023-11-08-la-aepd-y-la-cnpd-expresan-su-preocupacion-por-el-incremento-de-la-violencia-digital-y-sus-consecuencias-para-la-salud-fisica-y-mental.mdx,AEPD 2026: La AEPD y la CNPD expresan | Derecho Artificial,La AEPD y la CNPD expresan su preocupación por el incremento de la violencia digital y sus consecuencias 2026.,AEPD,Es,CNPD
content/posts/2023-11-17-la-agencia-espanola-de-proteccion-de-datos-continua-con-la-formacion-de-profesionales-de-la-oficina-ucraniana-del-defensor-del-pueblo-en-un-proyecto-facilitado-por-la-fiiapp.mdx,AEPD 2026: La Agencia Española de | Derecho Artificial,La Agencia Española de Protección de Datos continúa con la formación de profesionales de la Oficina.,AEPD,Es,Agencia
content/posts/2023-11-20-la-aepd-suma-a-tiktok-como-entidad-comprometida-con-el-canal-prioritario.mdx,AEPD 2026: La AEPD suma a TikTok como | Derecho Artificial,"La AEPD suma a TikTok como entidad comprometida con el Canal prioritario AEPD Lun, 20/11/2023 La Agencia 2026.",AEPD,Es,Suma
content/posts/2023-11-22-conectate-a-la-conferencia-gratuita-podemos-considerar-las-brechas-de-datos-un-tipo-de-cibercrisis-en-el-ciclo-mujer-y-ciencia-29-de-noviembre.mdx,Brechas de datos 2026: Conéctate a la | Derecho Artificial,Conéctate a la conferencia gratuita ‘¿Podemos considerar las brechas de datos un tipo de.,Brechas de Datos,AEPD,Es
content/posts/2023-11-23-la-aepd-publica-una-guia-sobre-la-utilizacion-de-datos-biometricos-para-el-control-de-presencia-y-acceso.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,La AEPD publica una guía sobre la utilización de datos biométricos para el control de presencia y acceso 2026.,AEPD,Es,Guia
content/posts/2023-12-01-conferencia-podemos-considerar-las-brechas-de-datos-un-tipo-de-cibercrisis-en-el-ciclo-mujer-y-ciencia.mdx,Brechas de datos 2026: Conferencia | Derecho Artificial,Conferencia ‘¿Podemos considerar las brechas de datos un tipo de cibercrisis?’ en el ciclo.,Brechas de Datos,AEPD,Es
content/posts/2023-12-01-la-aepd-y-el-consejo-general-de-colegios-oficiales-de-medicos-acuerdan-colaborar-para-fomentar-la-proteccion-de-las-personas-en-el-mundo-digital.mdx,AEPD 2026: La AEPD y el Consejo General | Derecho Artificial,La AEPD y el Consejo General de Colegios Oficiales de Médicos acuerdan colaborar para fomentar la 2026.,AEPD,Es,Consejo
content/posts/2023-12-11-la-aepd-participa-en-el-european-blockchain-sandbox-un-proyecto-de-la-comision-europea-para-ofrecer-seguridad-juridica.mdx,AEPD 2026: La AEPD participa en el | Derecho Artificial,"La AEPD participa en el European Blockchain Sandbox, un proyecto de la Comisión Europea para ofrecer 2026.",AEPD,Es,Participa
content/posts/2023-12-14-la-aepd-presenta-una-propuesta-de-verificacion-de-edad-para-proteger-a-los-menores-de-edad-ante-el-acceso-a-contenidos-de-adultos-en-internet.mdx,AEPD 2026: La AEPD presenta una | Derecho Artificial,La AEPD presenta una propuesta de verificación de edad para proteger a los menores de edad ante el 2026.,AEPD,Es,Presenta
